,disease,area_affected,crop,stage,yield
14890,8,92.88000258,0,1,0.3567663251
14891,8,5.554984735,0,0,0.5014446842
14892,3,99.16523907,0,1,0.1211025689
14893,8,25.84771155,0,1,0.3711374876
14894,3,88.98043521,0,0,0.1293496378
14895,2,81.97707051,0,2,0.1042400927
14896,6,2.3876567,0,0,0.4390742864
14897,0,64.39705205,0,1,0.1023391127
14898,4,31.68540137,0,0,0.2544592405
14899,6,63.95364596,0,1,0.1534319771
14900,8,42.54048887,0,1,0.3452869008
14901,5,44.28196046,0,2,0.227709949
14902,8,68.71571994,0,1,0.3316169616
14903,0,61.66109269,0,0,0.110425402
14904,6,72.49191311,0,1,0.144202159
14905,8,89.85817109,0,2,0.3522012123
14906,7,68.22247259,0,0,0.1268142548
14907,0,50.84549713,0,0,0.1137900664
14908,4,35.80483286,0,1,0.236012367
14909,4,78.3293475,0,0,0.2327098906
14910,0,12.18151648,0,1,0.1347081554
14911,7,83.21428314,0,2,0.114904387
14912,6,56.8395843,0,0,0.16023989
14913,6,89.81307373,0,1,0.1485807868
14914,4,68.62474316,0,1,0.2307225507
14915,1,85.04620123,0,0,0.1176452401
14916,4,80.88393349,0,2,0.2291765665
14917,4,20.25025984,0,1,0.2509241813
14918,2,50.12185871,0,1,0.110185629
14919,1,88.26791038,0,2,0.1076345634
14920,3,5.956148725,0,1,0.1980267217
14921,8,75.40597534,0,1,0.3523179554
14922,4,36.98982529,0,2,0.2397153877
14923,1,98.63288094,0,1,0.1104658241
14924,7,93.22471817,0,2,0.1142055336
14925,2,59.45920389,0,1,0.1085558089
14926,4,55.88302734,0,2,0.2325188785
14927,3,5.19207752,0,0,0.2786841561
14928,2,8.724244838,0,0,0.20393786
14929,8,83.15856403,0,1,0.3320889932
14930,4,64.72052513,0,0,0.2385762368
14931,4,53.01299306,0,0,0.239430747
14932,8,18.67254332,0,2,0.3488213825
14933,6,80.00418996,0,0,0.1591240088
14934,7,21.0057546,0,0,0.1560624722
14935,2,77.17160091,0,0,0.110395633
14936,6,57.23073216,0,2,0.1461807374
14937,3,7.257324263,0,0,0.2380089511
14938,4,52.35760383,0,0,0.2387895447
14939,6,91.65139009,0,1,0.1457318902
14940,8,56.67203952,0,2,0.3367768957
14941,8,74.20373595,0,2,0.3393442033
14942,5,80.60982208,0,2,0.2322505168
14943,1,4.037703848,0,0,0.3050154664
14944,6,81.24781801,0,0,0.1557451138
14945,8,95.50132878,0,2,0.3535504982
14946,8,30.32199931,0,1,0.3635032735
14947,4,74.01909766,0,1,0.2271940688
14948,7,23.30210758,0,2,0.1271148177
14949,7,95.81315795,0,0,0.1230794078
14950,4,24.73937637,0,1,0.2452262951
14951,1,95.70012907,0,1,0.1109670072
14952,2,42.46447595,0,2,0.107357729
14953,8,13.6962164,0,2,0.3566948493
14954,0,75.45978161,0,0,0.1091443837
14955,8,97.39641511,0,2,0.3285169291
14956,0,21.12766919,0,0,0.1401915299
14957,7,85.56614017,0,2,0.1139758974
14958,3,39.70458558,0,0,0.1397840842
14959,7,56.81049654,0,1,0.1193817655
14960,1,58.4560657,0,0,0.1215231513
14961,0,93.34946524,0,2,0.09773936879
14962,2,33.84766326,0,0,0.1289600518
14963,2,45.0097916,0,1,0.1105835085
14964,3,93.36912554,0,0,0.1282064111
14965,4,16.85296311,0,2,0.2400868216
14966,4,21.23136288,0,2,0.2448173476
14967,4,47.25772182,0,0,0.2367670462
14968,4,85.74912836,0,2,0.2259198593
14969,4,5.48923297,0,1,0.3040996295
14970,6,18.9200334,0,2,0.1614766189
14971,6,12.25358987,0,1,0.1831803352
14972,5,93.21028156,0,1,0.2285236335
14973,8,48.23159544,0,1,0.335080861
14974,8,56.57356309,0,2,0.3481347363
14975,6,95.9700217,0,1,0.1469865927
14976,1,78.95719747,0,2,0.1080234112
14977,1,10.5444492,0,2,0.1357095488
14978,5,34.46782579,0,2,0.2391507338
14979,3,18.81790487,0,2,0.1344406631
14980,1,2.747639339,0,0,0.3686183584
14981,3,44.01685372,0,1,0.1281722183
14982,7,93.54949639,0,2,0.1157187923
14983,5,42.04887583,0,2,0.2258222353
14984,2,65.8950921,0,1,0.1081890486
14985,0,23.40276492,0,0,0.1363995247
14986,7,33.24497771,0,2,0.1198664754
14987,5,35.8827591,0,2,0.2325735126
14988,6,50.68593011,0,2,0.1511836671
14989,2,87.40414913,0,2,0.1040208718
14990,7,3.292142818,0,2,0.2017772904
14991,7,63.8076988,0,1,0.1179622764
14992,8,42.1489364,0,2,0.3398921841
14993,6,0.211602559,0,2,0.7568567721
14994,3,6.793693945,0,1,0.1864072775
14995,1,40.54336727,0,2,0.1136428751
14996,2,15.78572784,0,1,0.1331725934
14997,6,26.91017344,0,1,0.1622697642
14998,2,41.20615079,0,0,0.1224445136
14999,6,99.10077366,0,2,0.1454793268
15000,0,59.42033495,0,0,0.1125743189
15001,7,2.477422984,0,0,0.3988697786
15002,3,93.56362385,0,0,0.1304598347
15003,0,73.99650502,0,2,0.09789762385
15004,2,50.75364285,0,1,0.1087479693
15005,7,62.9209561,0,0,0.1273390047
15006,4,66.23264812,0,0,0.2389509107
15007,0,22.90259644,0,1,0.1153521007
15008,4,31.43163222,0,1,0.248704454
15009,2,65.98257172,0,2,0.1044221525
15010,0,53.67154847,0,2,0.1012688759
15011,8,60.80695069,0,2,0.3329203152
15012,5,97.83230243,0,0,0.238277033
15013,3,48.82264232,0,0,0.1372628997
15014,0,17.01810571,0,1,0.1217815591
15015,4,15.59904388,0,0,0.2859249762
15016,8,2.533828813,0,1,0.5081731084
15017,8,11.78533389,0,1,0.3698512545
15018,4,77.606437,0,2,0.2302842006
15019,1,14.47469962,0,2,0.1278319308
15020,0,23.72281853,0,1,0.1160620113
15021,2,44.57957337,0,1,0.1123395795
15022,0,59.55368445,0,2,0.1005404794
15023,3,33.86091227,0,0,0.1452033842
15024,1,17.08686091,0,1,0.133556344
15025,0,85.21372865,0,0,0.1086214875
15026,3,59.15848143,0,1,0.1283678505
15027,3,10.79773477,0,2,0.1479012404
15028,6,32.75741489,0,2,0.1522151518
15029,5,15.28721111,0,1,0.2655824585
15030,5,91.44469447,0,0,0.23004725
15031,7,5.740706583,0,0,0.257535795
15032,0,85.25097925,0,2,0.09859367444
15033,4,90.93945235,0,1,0.2282997406
15034,6,72.14432878,0,2,0.1495645651
15035,2,38.13100984,0,1,0.1141339069
15036,6,1.920783273,0,0,0.4858807671
15037,7,86.57410728,0,2,0.1133373478
15038,3,94.77053509,0,2,0.1224358118
15039,6,56.07458285,0,2,0.1434882658
15040,0,3.95768704,0,0,0.2974379053
15041,2,6.018776859,0,0,0.243288284
15042,1,30.79114266,0,0,0.1351556774
15043,4,91.51282532,0,2,0.2285148188
15044,7,30.62269783,0,0,0.1421825841
15045,3,49.72391939,0,2,0.1243321367
15046,5,90.25780015,0,0,0.2395192929
15047,8,44.81650209,0,1,0.3429602517
15048,3,42.38986194,0,2,0.1277101813
15049,8,40.16440055,0,1,0.3261709015
15050,3,69.68135513,0,2,0.1217696172
15051,2,74.16491543,0,2,0.1028033476
15052,6,51.82205977,0,1,0.1504237841
15053,2,68.48314698,0,0,0.1156873649
15054,5,48.51603493,0,0,0.2428530174
15055,3,20.22327448,0,2,0.1317273672
15056,1,20.61801571,0,2,0.1195430696
15057,6,39.63432625,0,1,0.1523644562
15058,5,28.94628,0,1,0.2407557033
15059,8,33.34023164,0,1,0.3398782807
15060,7,65.94629274,0,0,0.1253903596
15061,2,34.67303078,0,0,0.1289720645
15062,6,57.54363652,0,2,0.1470836408
15063,2,39.52986916,0,2,0.1071356525
15064,7,37.24256325,0,2,0.1194540452
15065,7,31.74367107,0,1,0.1259446295
15066,0,44.3858498,0,2,0.1019807517
15067,3,58.29737706,0,2,0.1235523193
15068,1,13.51027346,0,0,0.1756365509
15069,8,26.57783264,0,1,0.3498841911
15070,5,53.92501306,0,2,0.2319621798
15071,7,97.21231307,0,1,0.1180891971
15072,1,44.00697542,0,1,0.1172465768
15073,5,46.50553333,0,0,0.2407214895
15074,6,40.11110956,0,1,0.1546062586
15075,5,65.7968964,0,1,0.2288845292
15076,7,74.47450956,0,0,0.1246323117
15077,5,57.01550132,0,2,0.2271152134
15078,3,33.06775317,0,2,0.1284351453
15079,3,27.87203569,0,0,0.1558488691
15080,3,60.91858935,0,1,0.1247305191
15081,1,2.401146353,0,1,0.2754628954
15082,6,62.50242132,0,0,0.1559663953
15083,6,45.84429103,0,1,0.1558597851
15084,2,62.67762455,0,2,0.1049512959
15085,5,58.72472527,0,0,0.2333142184
15086,3,45.99522843,0,0,0.1386716496
15087,3,53.27869337,0,2,0.125260239
15088,3,93.61662496,0,2,0.1217152553
15089,1,28.63716112,0,1,0.1213160028
15090,7,44.76268143,0,1,0.1229014113
15091,7,44.83397007,0,1,0.1215206501
15092,5,67.48472468,0,2,0.2345841678
15093,0,67.24470151,0,1,0.1030267691
15094,0,4.230445634,0,1,0.2010326195
15095,5,16.99278449,0,1,0.2463751847
15096,7,39.99966591,0,1,0.1218550053
15097,3,8.259159632,0,2,0.157108671
15098,2,21.55235623,0,1,0.1235855105
15099,8,73.71858544,0,0,0.3505310536
15100,7,25.71653167,0,2,0.1242955936
15101,2,54.13331643,0,0,0.1197659917
15102,0,52.06957302,0,2,0.1015461568
15103,6,32.50937334,0,0,0.1729143692
15104,2,96.04642485,0,0,0.1082710657
15105,8,9.31642647,0,1,0.4011065917
15106,8,37.40488674,0,2,0.3392138243
15107,5,56.94719404,0,2,0.232454146
15108,4,16.51016376,0,2,0.2416491558
15109,0,95.3370952,0,1,0.1011436201
15110,8,27.36220027,0,0,0.3700853508
15111,4,53.99589409,0,2,0.2318367193
15112,5,69.14571473,0,1,0.2249284969
15113,6,68.49398221,0,0,0.1566268797
15114,6,13.77455584,0,2,0.167371314
15115,5,74.40680729,0,2,0.2268848896
15116,4,20.31205064,0,1,0.2455938904
15117,2,78.63416581,0,1,0.1053951856
15118,4,18.8793429,0,0,0.2727470256
15119,8,39.96082153,0,2,0.3439075741
15120,5,34.68707433,0,1,0.2369900844
15121,8,65.95280931,0,2,0.349001254
15122,2,17.88749239,0,2,0.1185309541
15123,2,43.61017293,0,0,0.1230775161
15124,2,98.46556507,0,2,0.103957339
15125,1,84.80763236,0,2,0.1090676922
15126,3,47.83528744,0,0,0.1372947893
15127,3,23.86354306,0,1,0.1394852256
15128,6,77.4361173,0,0,0.1563103893
15129,0,96.90398048,0,0,0.1048501634
15130,1,38.52390664,0,2,0.1132230966
15131,8,31.20586265,0,0,0.3651443074
15132,5,18.0649089,0,0,0.2765427916
15133,4,72.5053863,0,1,0.2251611196
15134,5,57.80038836,0,0,0.2438212218
15135,5,83.70914564,0,1,0.232763452
15136,4,26.13708872,0,0,0.2503977284
15137,0,14.09452715,0,1,0.1289447776
15138,8,13.23224335,0,2,0.3643380997
15139,5,16.42265593,0,1,0.2559563274
15140,0,65.02633383,0,1,0.1023464633
15141,4,17.84059855,0,0,0.2691186417
15142,0,97.69199718,0,2,0.09842642368
15143,3,65.21760356,0,1,0.1254691861
15144,2,4.085571481,0,0,0.2966580288
15145,0,86.15003862,0,2,0.09825739782
15146,2,50.87665842,0,2,0.1062964888
15147,6,41.62420817,0,1,0.1558859578
15148,0,71.41776277,0,2,0.09869035098
15149,5,46.23410102,0,1,0.2332587954
15150,8,28.3098143,0,0,0.374020593
15151,4,21.19912562,0,1,0.2398275774
15152,6,56.01896097,0,0,0.160574963
15153,1,67.21403058,0,0,0.1215534337
15154,3,35.59927792,0,2,0.1288715659
15155,4,50.30340118,0,0,0.2455462194
15156,2,61.11710738,0,2,0.1050723408
15157,2,69.00686133,0,1,0.1073279475
15158,5,96.44881509,0,2,0.2305540242
15159,3,65.12566989,0,1,0.1283267984
15160,1,11.07844584,0,1,0.1469581616
15161,1,55.42447049,0,1,0.1125986412
15162,0,70.48800058,0,0,0.1105890024
15163,8,31.32916529,0,2,0.3494387889
15164,5,88.63178318,0,2,0.2257211478
15165,3,68.40376636,0,2,0.1221039203
15166,4,2.435751612,0,0,0.5214097962
15167,6,34.250083,0,2,0.1557232871
15168,8,21.48180914,0,0,0.3748274692
15169,6,67.50669014,0,1,0.1493381462
15170,3,70.73617358,0,2,0.1234760557
15171,1,12.87305494,0,2,0.1323773755
15172,0,66.04903396,0,0,0.1098968773
15173,5,41.1035883,0,2,0.2301569377
15174,1,22.49236749,0,2,0.1187740968
15175,0,63.86078033,0,0,0.1121290549
15176,0,81.66265173,0,0,0.1064429385
15177,0,57.63943181,0,0,0.1124630545
15178,2,76.30007532,0,1,0.1068231998
15179,7,80.63069682,0,0,0.1254888538
15180,1,55.57804362,0,0,0.12038725
15181,1,3.327459576,0,0,0.3357165844
15182,1,20.55087915,0,1,0.1290192528
15183,3,59.59079332,0,0,0.1309607755
15184,4,39.5314904,0,2,0.2264948218
15185,3,19.53241154,0,0,0.1669996802
15186,3,23.21146151,0,2,0.1335461208
15187,5,51.88567385,0,1,0.2293412889
15188,2,22.33976975,0,0,0.1425800777
15189,1,54.52984368,0,1,0.1166950158
15190,1,79.64474014,0,0,0.1162542999
15191,4,32.11938637,0,2,0.2300518347
15192,1,56.8756794,0,0,0.124961648
15193,0,11.53661397,0,0,0.1736063189
15194,3,34.52930047,0,2,0.1276371332
15195,8,26.50405326,0,2,0.3508614135
15196,2,14.73035453,0,2,0.1222161911
15197,6,6.757062328,0,1,0.2142022368
15198,0,44.33801481,0,0,0.1173620987
15199,2,80.07509831,0,2,0.1038285362
15200,6,44.21810097,0,1,0.1561705938
15201,2,52.89993291,0,2,0.1048924084
15202,8,2.837850526,0,2,0.4361246007
15203,1,83.74226417,0,1,0.1106361431
15204,4,90.59184935,0,2,0.2287360699
15205,0,68.9354437,0,2,0.09913710941
15206,3,45.70842258,0,2,0.1243284639
15207,7,41.63903974,0,1,0.1246014842
15208,5,83.45472458,0,1,0.2199521856
15209,7,37.50958449,0,1,0.1240334591
15210,3,59.5918221,0,2,0.1230665536
15211,7,49.8561448,0,2,0.1167103403
15212,6,50.33995039,0,0,0.159697811
15213,0,81.01727918,0,2,0.09955718065
15214,8,74.63910976,0,2,0.363128703
15215,3,15.63074389,0,0,0.1768396448
15216,3,37.89212541,0,2,0.1266260761
15217,4,45.71285231,0,2,0.2280584763
15218,1,11.9732342,0,1,0.1439330897
15219,4,81.78878142,0,2,0.2233816481
15220,7,9.742372752,0,2,0.1432237396
15221,0,74.42185346,0,1,0.104387282
15222,5,11.28165754,0,0,0.3056396524
15223,4,60.83356639,0,2,0.2293578162
15224,1,10.65181532,0,1,0.1506113001
15225,7,49.47658003,0,1,0.1198439876
15226,3,82.85558207,0,1,0.1237429334
15227,4,13.735437,0,2,0.2425753842
15228,5,19.8628283,0,2,0.2345916051
15229,0,29.2599646,0,2,0.1042118112
15230,0,44.72991469,0,1,0.1058560767
15231,8,90.58926093,0,1,0.3273343716
15232,8,66.23326266,0,0,0.3433318786
15233,4,71.88341853,0,2,0.2279849899
15234,4,16.42440657,0,0,0.276886247
15235,3,94.96340437,0,1,0.1224116177
15236,2,82.38502572,0,2,0.1050629477
15237,2,57.04455883,0,1,0.1064302518
15238,5,0.6981549089,0,1,0.6407272107
15239,2,79.09972835,0,0,0.1126650895
15240,5,68.17765534,0,1,0.2283517801
15241,0,4.930692951,0,1,0.1867391431
15242,3,55.62002865,0,0,0.1362242619
15243,7,39.7650398,0,2,0.1195228925
15244,7,61.67199437,0,1,0.118957272
15245,1,6.765531941,0,0,0.2355783963
15246,4,61.0064274,0,0,0.246655518
15247,7,88.93328236,0,0,0.1243007013
15248,6,48.63612156,0,2,0.152651578
15249,7,33.87731814,0,1,0.1255865784
15250,2,68.582092,0,1,0.1059394741
15251,3,93.52105847,0,1,0.1232954302
15252,7,70.95602802,0,1,0.1158761692
15253,3,94.49223725,0,0,0.1286280963
15254,6,53.75847302,0,2,0.1505164433
15255,2,11.45680119,0,1,0.1426068669
15256,4,50.51929154,0,2,0.2246747361
15257,5,34.23949684,0,2,0.2262334806
15258,5,14.23357687,0,1,0.2612104297
15259,0,82.39557608,0,2,0.09920829148
15260,2,97.46095233,0,0,0.1107886377
15261,0,54.38361697,0,1,0.1046171612
15262,1,36.50477762,0,1,0.1194007739
15263,1,10.54615004,0,1,0.1501852587
15264,4,60.06815273,0,2,0.2151503504
15265,1,81.87427496,0,0,0.1166476558
15266,1,8.485314122,0,2,0.1427673545
15267,2,5.632135325,0,2,0.1560840591
15268,8,23.54172836,0,1,0.3708298791
15269,0,69.89056649,0,1,0.1034761303
15270,5,86.62565354,0,2,0.2141892915
15271,1,77.95137893,0,0,0.119136157
15272,2,49.65478002,0,0,0.1203773926
15273,6,14.24595278,0,2,0.1675116069
15274,5,27.99841794,0,1,0.2394613401
15275,2,53.07615535,0,2,0.1052478946
15276,8,63.63776193,0,0,0.348570692
15277,7,82.84809058,0,0,0.1239722726
15278,6,36.26493481,0,0,0.1703633586
15279,4,80.00964799,0,0,0.2387415534
15280,4,8.437974778,0,0,0.3367081338
15281,6,87.59832663,0,1,0.1457952317
15282,5,47.51403475,0,1,0.2337598119
15283,1,99.37023938,0,0,0.1147401879
15284,5,30.32301382,0,2,0.2317026057
15285,5,63.8339949,0,0,0.2357696147
15286,0,71.38243118,0,2,0.09951494643
15287,6,4.549932349,0,1,0.2374117671
15288,4,35.87506352,0,2,0.2319652185
15289,2,47.71581899,0,0,0.1212376654
15290,7,59.58941383,0,2,0.1170894835
15291,4,41.80972308,0,1,0.228440519
15292,7,70.67487648,0,1,0.1182060441
15293,1,14.3250659,0,1,0.138137448
15294,0,46.6564048,0,0,0.1159839486
15295,6,47.80623497,0,1,0.1520787178
15296,1,18.16914544,0,1,0.1305282729
15297,2,75.77988428,0,0,0.1114334993
15298,0,29.94363819,0,0,0.1274196613
15299,7,20.26493724,0,1,0.137281387
15300,6,70.16484521,0,2,0.1493553752
15301,3,30.66625453,0,0,0.149989656
15302,3,28.78934801,0,2,0.1298866841
15303,1,37.03699262,0,0,0.1293675136
15304,1,71.41983712,0,0,0.1196874496
15305,4,28.39350382,0,1,0.2389499082
15306,2,52.22334084,0,2,0.1069808495
15307,1,41.78227185,0,2,0.1133877979
15308,2,36.33646238,0,1,0.1138684825
15309,3,28.38092038,0,1,0.1366885504
15310,1,2.152540817,0,0,0.4236729534
15311,1,87.7693141,0,1,0.112179869
15312,3,46.87117224,0,1,0.1273272835
15313,2,9.760259808,0,2,0.1309692422
15314,7,50.42359694,0,1,0.1216626979
15315,8,89.11775499,0,1,0.3405439744
15316,8,88.63962036,0,0,0.3391700455
15317,8,44.35259138,0,1,0.337641707
15318,2,97.72765644,0,1,0.1050591802
15319,5,13.49355834,0,0,0.2891932567
15320,5,77.23014252,0,1,0.2315117668
15321,4,6.620297782,0,0,0.3607058836
15322,4,95.11115069,0,2,0.2218568988
15323,7,99.10343486,0,2,0.116000736
15324,6,53.81698539,0,0,0.1623624761
15325,5,48.4095388,0,0,0.2412973895
15326,4,11.30858677,0,0,0.3021176253
15327,3,1.419311848,0,0,0.5320697403
15328,8,57.39908832,0,2,0.35871727
15329,3,51.05712285,0,2,0.1256542371
15330,7,6.617419021,0,1,0.1811946213
15331,8,39.09956558,0,0,0.3865862764
15332,2,72.73143315,0,0,0.1123065188
15333,1,98.57399651,0,1,0.110283906
15334,3,69.05166817,0,2,0.1234868892
15335,3,61.41763095,0,0,0.1325300473
15336,3,12.69849375,0,0,0.1922983564
15337,5,89.31389113,0,0,0.2278160953
15338,3,54.27570425,0,1,0.1269009859
15339,4,78.91344456,0,1,0.2265123491
15340,4,47.26676175,0,1,0.2336923717
15341,5,7.658020162,0,1,0.2815324217
15342,1,19.90157504,0,1,0.1314638986
15343,7,10.81197533,0,1,0.1553450971
15344,1,96.22754604,0,0,0.1146851636
15345,1,85.25165784,0,0,0.1173990595
15346,6,51.59178079,0,1,0.1576755021
15347,5,93.97804789,0,1,0.2243548886
15348,4,15.26711794,0,1,0.2571356394
15349,7,94.26766283,0,0,0.1211586004
15350,5,88.18816684,0,2,0.2253413948
15351,5,93.91717507,0,1,0.2258922561
15352,8,86.7859441,0,2,0.3561209742
15353,6,3.317578948,0,2,0.2314159221
15354,1,84.27900175,0,0,0.1159280633
15355,1,32.50078806,0,2,0.1141819645
15356,8,35.91720005,0,1,0.3522896935
15357,7,90.10469854,0,2,0.115876522
15358,4,31.13849427,0,1,0.2339045155
15359,3,6.898545745,0,0,0.2444208657
15360,3,98.29884751,0,1,0.1238093934
15361,3,91.90597763,0,0,0.1298727748
15362,6,5.320188801,0,0,0.2998386218
15363,6,86.34222123,0,0,0.1587990757
15364,7,47.65118375,0,0,0.130318345
15365,1,53.86265439,0,2,0.1115261566
15366,6,75.11342715,0,2,0.1462495712
15367,6,81.98596477,0,0,0.1543931171
15368,1,90.48095257,0,0,0.118406555
15369,7,59.85668504,0,1,0.1198372781
15370,5,23.57289717,0,1,0.2530176672
15371,8,48.95298897,0,1,0.3302383764
15372,7,64.50685977,0,2,0.119600329
15373,4,83.03172987,0,0,0.2345995453
15374,5,49.18788481,0,0,0.2503682524
15375,0,20.61482993,0,2,0.1107437064
15376,5,38.02596882,0,1,0.235450142
15377,6,17.50082307,0,0,0.1953155665
15378,8,93.89187287,0,0,0.3543635874
15379,4,24.9380876,0,1,0.2383627183
15380,5,50.15544819,0,0,0.2440237302
15381,0,86.48811153,0,2,0.09984896832
15382,2,20.51464198,0,2,0.1148589557
15383,1,33.09901314,0,2,0.114609744
15384,1,57.20589546,0,2,0.1113854127
15385,8,32.63719726,0,0,0.3650726579
15386,7,7.52286106,0,0,0.2277341271
15387,8,10.66737284,0,1,0.3853042373
15388,6,21.84405501,0,0,0.1905856596
15389,8,12.17067842,0,1,0.3590796218
15390,5,91.01095524,0,0,0.2387749569
15391,1,46.57195451,0,0,0.12589494
15392,4,61.44051239,0,2,0.2317534138
15393,1,18.29356585,0,2,0.1216872924
15394,3,74.19427024,0,2,0.1235773099
15395,2,0.7038033338,0,1,0.5151718003
15396,7,92.55321365,0,1,0.1163139846
15397,0,46.19115862,0,2,0.1034351056
15398,8,42.11588939,0,0,0.3645377588
15399,1,4.801456896,0,1,0.1997621695
15400,3,0.1886130856,0,0,0.9571195606
15401,4,45.3126706,0,1,0.2384774448
15402,1,50.51743582,0,0,0.1221920278
15403,2,98.89586021,0,2,0.1039354148
15404,0,62.67048469,0,1,0.1015653541
15405,2,28.0758249,0,1,0.1191008507
15406,5,61.82102446,0,2,0.2369401542
15407,0,4.028597401,0,0,0.2937017765
15408,4,69.65475563,0,0,0.2386993982
15409,6,62.04669766,0,1,0.1496972021
15410,7,50.75311907,0,0,0.1308407433
15411,5,41.53214416,0,0,0.2387082042
15412,4,55.24696945,0,0,0.2410263934
15413,7,66.49168524,0,0,0.1256670856
15414,8,21.68956218,0,1,0.3678929172
15415,1,23.90687008,0,1,0.1264877374
15416,2,79.93084814,0,1,0.1060340478
15417,0,11.25390151,0,0,0.1770908293
15418,8,20.17343972,0,2,0.3669068001
15419,3,73.64376946,0,0,0.1314998632
15420,7,2.905286143,0,0,0.3677581204
15421,6,69.72466007,0,2,0.1485339325
15422,8,8.615903667,0,0,0.4367902964
15423,1,56.48200924,0,2,0.1106133309
15424,5,55.93653399,0,1,0.227251102
15425,2,77.45791367,0,1,0.1067922484
15426,3,49.9193879,0,0,0.1372602483
15427,8,25.05335636,0,2,0.3534275199
15428,3,51.07188941,0,1,0.1272577151
15429,2,62.42817623,0,1,0.1076265735
15430,4,86.79766284,0,1,0.2271541201
15431,5,53.55699888,0,0,0.2354409658
15432,7,19.69475882,0,2,0.1284537131
15433,5,49.20656702,0,0,0.2445757028
15434,7,97.7099084,0,2,0.1147309335
15435,4,87.66232892,0,0,0.2259868083
15436,1,52.06248565,0,2,0.1111710172
15437,8,14.77611665,0,2,0.3577127782
15438,2,16.53752083,0,0,0.1548048608
15439,4,79.10668899,0,0,0.2344216049
15440,8,14.55947676,0,0,0.3840301307
15441,5,93.23135776,0,1,0.225473046
15442,2,11.59916459,0,2,0.128089945
15443,1,35.98549622,0,0,0.1314655359
15444,1,28.27058371,0,2,0.1162154011
15445,2,99.60427791,0,2,0.103456753
15446,5,71.57144711,0,2,0.2221956963
15447,1,32.37185785,0,0,0.1343081308
15448,4,2.731646692,0,0,0.4956512336
15449,0,26.87942781,0,2,0.1073679994
15450,4,74.10232275,0,0,0.2315532582
15451,8,26.31046794,0,0,0.3897839014
15452,0,19.7343808,0,1,0.1193912404
15453,4,83.76886197,0,2,0.2322841734
15454,0,81.84716801,0,2,0.09935257287
15456,2,1.522991839,0,1,0.3485401952
15457,1,44.18717123,0,1,0.1182439814
15458,3,93.04966147,0,0,0.1277475652
15459,8,14.80450587,0,0,0.394406306
15460,1,84.56137546,0,0,0.1167433327
15461,5,67.83555468,0,1,0.2308044936
15462,5,59.59153422,0,1,0.224857778
15463,5,52.69904845,0,0,0.234340771
15464,5,55.73317151,0,1,0.2323157005
15465,4,82.61972034,0,1,0.2276434751
15466,5,59.86308944,0,0,0.2440299476
15467,5,52.17069161,0,1,0.2310136244
15468,6,11.35841204,0,1,0.1830814106
15469,3,82.97258374,0,1,0.1228229401
15470,8,34.86846897,0,2,0.331217636
15471,8,81.09013885,0,2,0.3388902896
15472,4,68.36619443,0,1,0.2391556407
15473,1,82.37328932,0,1,0.1110080708
15474,8,51.42731356,0,1,0.3279256502
15475,4,77.92280674,0,0,0.2336299306
